touch_id,customer_id,channel_id,touch_date,touch_type,landing_page,utm_campaign,conversion_date
touch_8429149,cust_823468,9,2024-06-01 00:00:00,demo_request,/demo,,2024-06-13 00:00:00
touch_1497111,cust_823468,5,2024-06-07 00:00:00,content_download,/home,,2024-06-13 00:00:00
touch_5623711,cust_823468,4,2024-06-13 00:00:00,visit,/pricing,,2024-06-13 00:00:00
touch_5404929,cust_829928,3,2024-05-15 00:00:00,demo_request,/pricing,campaign_25,2024-07-13 00:00:00
touch_6254083,cust_829928,7,2024-05-26 00:00:00,form_submit,/blog,,2024-07-13 00:00:00
touch_3686370,cust_829928,6,2024-06-07 00:00:00,content_download,/demo,,2024-07-13 00:00:00
touch_7865702,cust_829928,6,2024-06-19 00:00:00,demo_request,/blog,,2024-07-13 00:00:00
touch_3289493,cust_829928,7,2024-07-01 00:00:00,content_download,/blog,,2024-07-13 00:00:00
touch_7284551,cust_829928,1,2024-07-13 00:00:00,content_download,/blog,campaign_44,2024-07-13 00:00:00
touch_1349706,cust_194560,7,2023-07-31 00:00:00,demo_request,/case-studies,,2023-09-14 00:00:00
touch_8125575,cust_194560,1,2023-08-11 00:00:00,visit,/home,campaign_1,2023-09-14 00:00:00
touch_4780174,cust_194560,1,2023-08-22 00:00:00,form_submit,/home,campaign_43,2023-09-14 00:00:00
touch_5342322,cust_194560,1,2023-09-02 00:00:00,form_submit,/blog,campaign_46,2023-09-14 00:00:00
touch_6609088,cust_194560,5,2023-09-14 00:00:00,content_download,/pricing,,2023-09-14 00:00:00
touch_4266065,cust_764873,3,2023-11-23 00:00:00,demo_request,/features,campaign_41,2024-01-07 00:00:00
touch_4362793,cust_764873,5,2023-12-04 00:00:00,click,/demo,,2024-01-07 00:00:00
touch_9588514,cust_764873,3,2023-12-15 00:00:00,form_submit,/blog,campaign_45,2024-01-07 00:00:00
touch_8944891,cust_764873,1,2023-12-26 00:00:00,demo_request,/demo,campaign_1,2024-01-07 00:00:00
touch_9654785,cust_764873,3,2024-01-07 00:00:00,visit,/case-studies,campaign_43,2024-01-07 00:00:00
touch_8939861,cust_905579,2,2023-06-10 00:00:00,demo_request,/features,campaign_43,2023-06-24 00:00:00
touch_2573067,cust_905579,2,2023-06-24 00:00:00,form_submit,/pricing,campaign_11,2023-06-24 00:00:00
touch_8418417,cust_423026,4,2023-11-01 00:00:00,visit,/case-studies,,2023-11-13 00:00:00
touch_2648950,cust_423026,4,2023-11-04 00:00:00,click,/demo,,2023-11-13 00:00:00
touch_7983679,cust_423026,4,2023-11-07 00:00:00,click,/pricing,,2023-11-13 00:00:00
touch_9142203,cust_423026,6,2023-11-10 00:00:00,demo_request,/case-studies,,2023-11-13 00:00:00
touch_9601209,cust_423026,4,2023-11-13 00:00:00,visit,/pricing,,2023-11-13 00:00:00
touch_3377580,cust_112800,7,2024-03-27 00:00:00,click,/home,,2024-04-14 00:00:00
touch_9708368,cust_112800,2,2024-04-05 00:00:00,form_submit,/case-studies,campaign_46,2024-04-14 00:00:00
touch_6336113,cust_112800,4,2024-04-14 00:00:00,visit,/blog,,2024-04-14 00:00:00
touch_2645738,cust_575779,6,2024-01-16 00:00:00,content_download,/features,,2024-02-24 00:00:00
touch_8982782,cust_575779,5,2024-01-21 00:00:00,visit,/home,,2024-02-24 00:00:00
touch_3369465,cust_575779,6,2024-01-27 00:00:00,form_submit,/blog,,2024-02-24 00:00:00
touch_1249303,cust_575779,5,2024-02-01 00:00:00,click,/blog,,2024-02-24 00:00:00
touch_3233234,cust_575779,2,2024-02-07 00:00:00,form_submit,/home,campaign_32,2024-02-24 00:00:00
touch_3087132,cust_575779,1,2024-02-12 00:00:00,demo_request,/case-studies,campaign_15,2024-02-24 00:00:00
touch_2605210,cust_575779,7,2024-02-18 00:00:00,click,/demo,,2024-02-24 00:00:00
touch_5626659,cust_575779,5,2024-02-24 00:00:00,click,/features,,2024-02-24 00:00:00
touch_6727630,cust_317723,7,2023-01-30 00:00:00,content_download,/blog,,2023-02-20 00:00:00
touch_9355308,cust_447195,5,2023-03-03 00:00:00,click,/pricing,,2023-03-31 00:00:00
touch_6828807,cust_447195,2,2023-03-17 00:00:00,demo_request,/home,campaign_15,2023-03-31 00:00:00
touch_3739588,cust_447195,10,2023-03-31 00:00:00,click,/home,,2023-03-31 00:00:00
touch_9162253,cust_925551,7,2024-06-12 00:00:00,demo_request,/demo,,2024-07-29 00:00:00
touch_5827688,cust_925551,6,2024-07-29 00:00:00,content_download,/pricing,,2024-07-29 00:00:00
touch_8577991,cust_960109,1,2023-02-27 00:00:00,visit,/case-studies,campaign_4,2023-03-11 00:00:00
touch_1730759,cust_960109,1,2023-03-11 00:00:00,demo_request,/pricing,campaign_7,2023-03-11 00:00:00
touch_7333260,cust_320038,4,2023-07-10 00:00:00,content_download,/features,,2023-08-03 00:00:00
touch_6668184,cust_320038,5,2023-07-22 00:00:00,click,/demo,,2023-08-03 00:00:00
touch_3145289,cust_320038,4,2023-08-03 00:00:00,visit,/case-studies,,2023-08-03 00:00:00
touch_2684615,cust_926471,2,2023-08-30 00:00:00,visit,/pricing,campaign_18,2023-10-22 00:00:00
touch_7324612,cust_926471,2,2023-09-16 00:00:00,demo_request,/case-studies,campaign_38,2023-10-22 00:00:00
touch_3224400,cust_926471,3,2023-10-04 00:00:00,demo_request,/home,campaign_34,2023-10-22 00:00:00
touch_5304644,cust_926471,2,2023-10-22 00:00:00,form_submit,/features,campaign_43,2023-10-22 00:00:00
touch_3362229,cust_620509,4,2024-04-23 00:00:00,form_submit,/features,,2024-06-16 00:00:00
touch_3461675,cust_620509,4,2024-05-06 00:00:00,visit,/features,,2024-06-16 00:00:00
touch_6144477,cust_620509,4,2024-05-20 00:00:00,click,/case-studies,,2024-06-16 00:00:00
touch_7051879,cust_620509,1,2024-06-02 00:00:00,content_download,/pricing,campaign_37,2024-06-16 00:00:00
touch_1031800,cust_620509,4,2024-06-16 00:00:00,form_submit,/demo,,2024-06-16 00:00:00
touch_6119760,cust_223949,2,2023-01-12 00:00:00,content_download,/case-studies,campaign_24,2023-01-25 00:00:00
touch_9670657,cust_223949,4,2023-01-14 00:00:00,visit,/features,,2023-01-25 00:00:00
touch_3685211,cust_223949,6,2023-01-17 00:00:00,form_submit,/pricing,,2023-01-25 00:00:00
touch_9583530,cust_223949,5,2023-01-19 00:00:00,demo_request,/blog,,2023-01-25 00:00:00
touch_7608607,cust_223949,5,2023-01-22 00:00:00,form_submit,/demo,,2023-01-25 00:00:00
touch_1288139,cust_223949,1,2023-01-25 00:00:00,demo_request,/blog,campaign_15,2023-01-25 00:00:00
touch_2379327,cust_687638,2,2024-09-21 00:00:00,content_download,/blog,campaign_19,2024-10-14 00:00:00
touch_2642786,cust_904291,3,2022-12-27 00:00:00,click,/demo,campaign_45,2023-01-07 00:00:00
touch_9376023,cust_904291,5,2023-01-01 00:00:00,form_submit,/features,,2023-01-07 00:00:00
touch_4601321,cust_904291,3,2023-01-07 00:00:00,content_download,/demo,campaign_31,2023-01-07 00:00:00
touch_3046516,cust_805139,4,2024-03-12 00:00:00,form_submit,/features,,2024-05-05 00:00:00
touch_3738535,cust_805139,7,2024-04-08 00:00:00,form_submit,/home,,2024-05-05 00:00:00
touch_6324032,cust_805139,5,2024-05-05 00:00:00,visit,/case-studies,,2024-05-05 00:00:00
touch_5614647,cust_953715,4,2024-01-19 00:00:00,visit,/pricing,,2024-02-28 00:00:00
touch_3305936,cust_953715,2,2024-02-01 00:00:00,click,/pricing,campaign_30,2024-02-28 00:00:00
touch_1730932,cust_953715,8,2024-02-14 00:00:00,content_download,/features,,2024-02-28 00:00:00
touch_6797155,cust_953715,5,2024-02-28 00:00:00,click,/demo,,2024-02-28 00:00:00
touch_8207436,cust_818791,1,2023-10-17 00:00:00,click,/pricing,campaign_16,2023-12-06 00:00:00
touch_7254957,cust_735111,7,2023-12-29 00:00:00,click,/home,,2024-02-03 00:00:00
touch_9908331,cust_735111,10,2024-01-03 00:00:00,form_submit,/blog,,2024-02-03 00:00:00
touch_8718185,cust_735111,1,2024-01-08 00:00:00,form_submit,/features,campaign_44,2024-02-03 00:00:00
touch_4006904,cust_735111,8,2024-01-13 00:00:00,content_download,/pricing,,2024-02-03 00:00:00
touch_2469840,cust_735111,1,2024-01-18 00:00:00,demo_request,/blog,campaign_18,2024-02-03 00:00:00
touch_7200162,cust_735111,6,2024-01-23 00:00:00,visit,/case-studies,,2024-02-03 00:00:00
touch_9779833,cust_735111,1,2024-01-28 00:00:00,form_submit,/blog,campaign_37,2024-02-03 00:00:00
touch_2565806,cust_735111,4,2024-02-03 00:00:00,demo_request,/home,,2024-02-03 00:00:00
touch_4042447,cust_621199,5,2023-07-05 00:00:00,demo_request,/home,,2023-09-01 00:00:00
touch_4945132,cust_621199,8,2023-09-01 00:00:00,form_submit,/pricing,,2023-09-01 00:00:00
touch_4363399,cust_311915,6,2023-03-03 00:00:00,demo_request,/case-studies,,2023-04-05 00:00:00
touch_6179115,cust_649063,7,2023-10-17 00:00:00,click,/pricing,,2023-11-14 00:00:00
touch_8612550,cust_649063,2,2023-10-22 00:00:00,visit,/blog,campaign_29,2023-11-14 00:00:00
touch_1211079,cust_649063,1,2023-10-28 00:00:00,form_submit,/home,campaign_37,2023-11-14 00:00:00
touch_4619017,cust_649063,5,2023-11-02 00:00:00,click,/features,,2023-11-14 00:00:00
touch_4287909,cust_649063,1,2023-11-08 00:00:00,visit,/home,campaign_40,2023-11-14 00:00:00
touch_8709912,cust_649063,7,2023-11-14 00:00:00,click,/home,,2023-11-14 00:00:00
touch_5922270,cust_138328,4,2024-03-27 00:00:00,click,/home,,2024-04-15 00:00:00
touch_9354230,cust_138328,5,2024-03-30 00:00:00,click,/features,,2024-04-15 00:00:00
touch_9434352,cust_138328,2,2024-04-02 00:00:00,click,/blog,campaign_48,2024-04-15 00:00:00
touch_9152715,cust_138328,1,2024-04-05 00:00:00,visit,/pricing,campaign_6,2024-04-15 00:00:00
touch_3802068,cust_138328,8,2024-04-08 00:00:00,form_submit,/demo,,2024-04-15 00:00:00
touch_8242292,cust_138328,5,2024-04-11 00:00:00,demo_request,/home,,2024-04-15 00:00:00
touch_6088330,cust_138328,4,2024-04-15 00:00:00,visit,/blog,,2024-04-15 00:00:00
touch_5880139,cust_449479,10,2024-03-17 00:00:00,demo_request,/features,,2024-04-23 00:00:00
touch_1626073,cust_449479,1,2024-04-04 00:00:00,content_download,/demo,campaign_37,2024-04-23 00:00:00
touch_2293403,cust_449479,6,2024-04-23 00:00:00,form_submit,/pricing,,2024-04-23 00:00:00
touch_8776443,cust_310297,2,2023-07-05 00:00:00,content_download,/blog,campaign_37,2023-07-17 00:00:00
touch_8150925,cust_310297,3,2023-07-09 00:00:00,content_download,/features,campaign_4,2023-07-17 00:00:00
touch_9973521,cust_310297,8,2023-07-13 00:00:00,visit,/home,,2023-07-17 00:00:00
touch_5978779,cust_310297,2,2023-07-17 00:00:00,visit,/pricing,campaign_30,2023-07-17 00:00:00
touch_3121579,cust_753205,4,2024-06-26 00:00:00,click,/home,,2024-07-27 00:00:00
touch_6695947,cust_753205,3,2024-06-30 00:00:00,content_download,/features,campaign_6,2024-07-27 00:00:00
touch_1564219,cust_753205,1,2024-07-04 00:00:00,visit,/pricing,campaign_25,2024-07-27 00:00:00
touch_6852111,cust_753205,7,2024-07-09 00:00:00,content_download,/features,,2024-07-27 00:00:00
touch_8965597,cust_753205,2,2024-07-13 00:00:00,click,/blog,campaign_18,2024-07-27 00:00:00
touch_8567005,cust_753205,7,2024-07-18 00:00:00,visit,/case-studies,,2024-07-27 00:00:00
touch_5521177,cust_753205,5,2024-07-22 00:00:00,form_submit,/blog,,2024-07-27 00:00:00
touch_7516378,cust_753205,4,2024-07-27 00:00:00,click,/home,,2024-07-27 00:00:00
touch_2305064,cust_279594,3,2023-03-01 00:00:00,demo_request,/pricing,campaign_13,2023-03-14 00:00:00
touch_8962116,cust_279594,4,2023-03-07 00:00:00,click,/features,,2023-03-14 00:00:00
touch_9745874,cust_279594,1,2023-03-14 00:00:00,visit,/case-studies,campaign_14,2023-03-14 00:00:00
touch_3564988,cust_502233,1,2023-02-15 00:00:00,click,/demo,campaign_2,2023-02-25 00:00:00
touch_7435623,cust_502233,1,2023-02-25 00:00:00,content_download,/case-studies,campaign_19,2023-02-25 00:00:00
touch_3556957,cust_427617,5,2023-10-18 00:00:00,demo_request,/pricing,,2023-12-07 00:00:00
touch_7598734,cust_427617,3,2023-11-12 00:00:00,form_submit,/case-studies,campaign_44,2023-12-07 00:00:00
touch_7309229,cust_427617,5,2023-12-07 00:00:00,click,/home,,2023-12-07 00:00:00
touch_7217353,cust_832534,5,2024-03-10 00:00:00,form_submit,/blog,,2024-04-24 00:00:00
touch_1898548,cust_832534,8,2024-03-17 00:00:00,click,/demo,,2024-04-24 00:00:00
touch_6955904,cust_832534,3,2024-03-25 00:00:00,form_submit,/pricing,campaign_14,2024-04-24 00:00:00
touch_5288886,cust_832534,4,2024-04-01 00:00:00,content_download,/demo,,2024-04-24 00:00:00
touch_7442031,cust_832534,4,2024-04-09 00:00:00,click,/pricing,,2024-04-24 00:00:00
touch_9083873,cust_832534,4,2024-04-16 00:00:00,content_download,/home,,2024-04-24 00:00:00
touch_8385587,cust_832534,5,2024-04-24 00:00:00,demo_request,/home,,2024-04-24 00:00:00
touch_6625979,cust_746910,5,2023-07-26 00:00:00,click,/pricing,,2023-09-22 00:00:00
touch_3863862,cust_746910,2,2023-08-09 00:00:00,visit,/features,campaign_39,2023-09-22 00:00:00
touch_5374229,cust_746910,6,2023-08-24 00:00:00,click,/features,,2023-09-22 00:00:00
touch_8547984,cust_746910,2,2023-09-07 00:00:00,demo_request,/home,campaign_25,2023-09-22 00:00:00
touch_9091425,cust_746910,5,2023-09-22 00:00:00,visit,/blog,,2023-09-22 00:00:00
touch_4171636,cust_218370,1,2023-12-17 00:00:00,form_submit,/blog,campaign_40,2023-12-26 00:00:00
touch_4726465,cust_218370,4,2023-12-18 00:00:00,visit,/home,,2023-12-26 00:00:00
touch_3061272,cust_218370,4,2023-12-20 00:00:00,form_submit,/demo,,2023-12-26 00:00:00
touch_4935125,cust_218370,7,2023-12-21 00:00:00,demo_request,/blog,,2023-12-26 00:00:00
touch_2542236,cust_218370,3,2023-12-23 00:00:00,visit,/case-studies,campaign_41,2023-12-26 00:00:00
touch_6334295,cust_218370,6,2023-12-24 00:00:00,form_submit,/pricing,,2023-12-26 00:00:00
touch_2566794,cust_218370,1,2023-12-26 00:00:00,form_submit,/home,campaign_44,2023-12-26 00:00:00
touch_2020147,cust_848969,4,2023-03-31 00:00:00,demo_request,/demo,,2023-04-20 00:00:00
touch_1448794,cust_848969,7,2023-04-05 00:00:00,demo_request,/blog,,2023-04-20 00:00:00
touch_9846661,cust_848969,2,2023-04-10 00:00:00,form_submit,/features,campaign_33,2023-04-20 00:00:00
touch_4764885,cust_848969,5,2023-04-15 00:00:00,content_download,/features,,2023-04-20 00:00:00
touch_8521781,cust_848969,1,2023-04-20 00:00:00,form_submit,/blog,campaign_29,2023-04-20 00:00:00
touch_5906470,cust_674566,3,2023-05-20 00:00:00,click,/case-studies,campaign_38,2023-06-12 00:00:00
touch_1970164,cust_674566,5,2023-05-23 00:00:00,form_submit,/pricing,,2023-06-12 00:00:00
touch_3811463,cust_674566,3,2023-05-26 00:00:00,content_download,/features,campaign_26,2023-06-12 00:00:00
touch_9300462,cust_674566,4,2023-05-29 00:00:00,demo_request,/features,,2023-06-12 00:00:00
touch_8602159,cust_674566,1,2023-06-02 00:00:00,demo_request,/case-studies,campaign_28,2023-06-12 00:00:00
touch_9073341,cust_674566,7,2023-06-05 00:00:00,click,/features,,2023-06-12 00:00:00
touch_9582943,cust_674566,2,2023-06-08 00:00:00,visit,/features,campaign_34,2023-06-12 00:00:00
touch_7778895,cust_674566,3,2023-06-12 00:00:00,content_download,/blog,campaign_44,2023-06-12 00:00:00
touch_4732045,cust_827851,1,2023-07-31 00:00:00,click,/features,campaign_27,2023-08-30 00:00:00
touch_3588769,cust_827851,4,2023-08-07 00:00:00,content_download,/features,,2023-08-30 00:00:00
touch_8366950,cust_827851,1,2023-08-15 00:00:00,visit,/home,campaign_1,2023-08-30 00:00:00
touch_7176574,cust_827851,5,2023-08-22 00:00:00,demo_request,/case-studies,,2023-08-30 00:00:00
touch_6337974,cust_827851,1,2023-08-30 00:00:00,visit,/blog,campaign_32,2023-08-30 00:00:00
touch_4421039,cust_682051,8,2023-03-06 00:00:00,click,/home,,2023-04-10 00:00:00
touch_5121914,cust_682051,4,2023-03-13 00:00:00,content_download,/home,,2023-04-10 00:00:00
touch_1337765,cust_682051,2,2023-03-20 00:00:00,visit,/features,campaign_20,2023-04-10 00:00:00
touch_5590135,cust_682051,6,2023-03-27 00:00:00,visit,/blog,,2023-04-10 00:00:00
touch_3646009,cust_682051,8,2023-04-03 00:00:00,demo_request,/case-studies,,2023-04-10 00:00:00
touch_1962052,cust_682051,8,2023-04-10 00:00:00,click,/demo,,2023-04-10 00:00:00
touch_1238385,cust_618306,2,2024-09-25 00:00:00,content_download,/blog,campaign_50,2024-10-22 00:00:00
touch_3578551,cust_618306,5,2024-09-28 00:00:00,demo_request,/blog,,2024-10-22 00:00:00
touch_2188593,cust_618306,2,2024-10-02 00:00:00,visit,/demo,campaign_5,2024-10-22 00:00:00
touch_1568122,cust_618306,7,2024-10-06 00:00:00,click,/case-studies,,2024-10-22 00:00:00
touch_8715924,cust_618306,4,2024-10-10 00:00:00,visit,/blog,,2024-10-22 00:00:00
touch_8698572,cust_618306,2,2024-10-14 00:00:00,demo_request,/home,campaign_36,2024-10-22 00:00:00
touch_4928017,cust_618306,4,2024-10-18 00:00:00,content_download,/pricing,,2024-10-22 00:00:00
touch_7981836,cust_618306,1,2024-10-22 00:00:00,demo_request,/pricing,campaign_29,2024-10-22 00:00:00
touch_6193017,cust_574978,4,2024-05-13 00:00:00,content_download,/home,,2024-06-28 00:00:00
touch_1272194,cust_574978,1,2024-05-22 00:00:00,content_download,/case-studies,campaign_39,2024-06-28 00:00:00
touch_8424270,cust_574978,8,2024-05-31 00:00:00,content_download,/features,,2024-06-28 00:00:00
touch_8750226,cust_574978,1,2024-06-09 00:00:00,visit,/home,campaign_33,2024-06-28 00:00:00
touch_7214173,cust_574978,2,2024-06-18 00:00:00,content_download,/demo,campaign_48,2024-06-28 00:00:00
touch_7340571,cust_574978,4,2024-06-28 00:00:00,visit,/home,,2024-06-28 00:00:00
touch_8612952,cust_419343,3,2024-01-24 00:00:00,visit,/home,campaign_32,2024-03-21 00:00:00
touch_1346982,cust_419343,1,2024-02-04 00:00:00,visit,/home,campaign_10,2024-03-21 00:00:00
touch_3221445,cust_419343,6,2024-02-15 00:00:00,visit,/pricing,,2024-03-21 00:00:00
touch_4660410,cust_419343,5,2024-02-27 00:00:00,demo_request,/home,,2024-03-21 00:00:00
touch_1599929,cust_419343,2,2024-03-09 00:00:00,visit,/home,campaign_49,2024-03-21 00:00:00
touch_2143584,cust_419343,4,2024-03-21 00:00:00,content_download,/blog,,2024-03-21 00:00:00
touch_2877401,cust_408474,9,2023-01-07 00:00:00,visit,/demo,,2023-03-05 00:00:00
touch_8321076,cust_408474,8,2023-01-26 00:00:00,demo_request,/blog,,2023-03-05 00:00:00
touch_2086777,cust_408474,7,2023-02-14 00:00:00,visit,/home,,2023-03-05 00:00:00
touch_6115634,cust_408474,9,2023-03-05 00:00:00,visit,/home,,2023-03-05 00:00:00
touch_3546928,cust_346668,4,2024-02-26 00:00:00,form_submit,/home,,2024-03-18 00:00:00
touch_5316629,cust_346668,4,2024-02-29 00:00:00,click,/blog,,2024-03-18 00:00:00
touch_9503859,cust_346668,8,2024-03-04 00:00:00,content_download,/home,,2024-03-18 00:00:00
touch_3447021,cust_346668,4,2024-03-07 00:00:00,visit,/home,,2024-03-18 00:00:00
touch_9131614,cust_346668,7,2024-03-11 00:00:00,visit,/pricing,,2024-03-18 00:00:00
touch_5247749,cust_346668,6,2024-03-14 00:00:00,form_submit,/blog,,2024-03-18 00:00:00
touch_6483456,cust_346668,5,2024-03-18 00:00:00,visit,/pricing,,2024-03-18 00:00:00
touch_2403052,cust_597938,7,2023-03-30 00:00:00,demo_request,/case-studies,,2023-05-23 00:00:00
touch_3381057,cust_597938,9,2023-04-12 00:00:00,form_submit,/features,,2023-05-23 00:00:00
touch_1845592,cust_597938,5,2023-04-26 00:00:00,form_submit,/case-studies,,2023-05-23 00:00:00
touch_6793014,cust_597938,4,2023-05-09 00:00:00,demo_request,/features,,2023-05-23 00:00:00
touch_3862685,cust_597938,7,2023-05-23 00:00:00,form_submit,/pricing,,2023-05-23 00:00:00
touch_5112228,cust_240800,4,2022-11-25 00:00:00,form_submit,/pricing,,2023-01-12 00:00:00
touch_8766942,cust_240800,2,2022-12-07 00:00:00,form_submit,/features,campaign_33,2023-01-12 00:00:00
touch_3096268,cust_240800,4,2022-12-19 00:00:00,click,/pricing,,2023-01-12 00:00:00
touch_1279047,cust_240800,1,2022-12-31 00:00:00,content_download,/home,campaign_45,2023-01-12 00:00:00
touch_3185373,cust_240800,1,2023-01-12 00:00:00,visit,/pricing,campaign_7,2023-01-12 00:00:00
touch_8755074,cust_536056,4,2024-03-07 00:00:00,form_submit,/features,,2024-04-11 00:00:00
touch_3805415,cust_536056,4,2024-03-12 00:00:00,click,/blog,,2024-04-11 00:00:00
touch_1182494,cust_536056,6,2024-03-18 00:00:00,content_download,/pricing,,2024-04-11 00:00:00
touch_1736470,cust_536056,5,2024-03-24 00:00:00,form_submit,/blog,,2024-04-11 00:00:00
touch_1524953,cust_536056,4,2024-03-30 00:00:00,demo_request,/demo,,2024-04-11 00:00:00
touch_8534860,cust_536056,4,2024-04-05 00:00:00,content_download,/pricing,,2024-04-11 00:00:00
touch_1530938,cust_536056,4,2024-04-11 00:00:00,click,/case-studies,,2024-04-11 00:00:00
touch_2175582,cust_336706,4,2023-05-23 00:00:00,visit,/features,,2023-07-10 00:00:00
touch_9267067,cust_336706,6,2023-05-31 00:00:00,visit,/demo,,2023-07-10 00:00:00
touch_6496976,cust_336706,2,2023-06-08 00:00:00,form_submit,/features,campaign_41,2023-07-10 00:00:00
touch_5440740,cust_336706,4,2023-06-16 00:00:00,form_submit,/demo,,2023-07-10 00:00:00
touch_8748005,cust_336706,3,2023-06-24 00:00:00,visit,/pricing,campaign_45,2023-07-10 00:00:00
touch_8553157,cust_336706,6,2023-07-02 00:00:00,visit,/features,,2023-07-10 00:00:00
touch_3807033,cust_336706,4,2023-07-10 00:00:00,content_download,/blog,,2023-07-10 00:00:00
touch_8789013,cust_704349,4,2023-11-25 00:00:00,click,/pricing,,2024-01-11 00:00:00
touch_3911243,cust_704349,8,2023-12-10 00:00:00,content_download,/demo,,2024-01-11 00:00:00
touch_6375640,cust_704349,4,2023-12-26 00:00:00,form_submit,/case-studies,,2024-01-11 00:00:00
touch_5857528,cust_704349,4,2024-01-11 00:00:00,click,/demo,,2024-01-11 00:00:00
touch_5859387,cust_865654,1,2024-04-28 00:00:00,content_download,/case-studies,campaign_20,2024-06-23 00:00:00
touch_5616034,cust_865654,3,2024-05-12 00:00:00,visit,/pricing,campaign_47,2024-06-23 00:00:00
touch_1468320,cust_865654,1,2024-05-26 00:00:00,click,/case-studies,campaign_7,2024-06-23 00:00:00
touch_4920511,cust_865654,7,2024-06-09 00:00:00,content_download,/demo,,2024-06-23 00:00:00
touch_5930580,cust_865654,1,2024-06-23 00:00:00,form_submit,/pricing,campaign_36,2024-06-23 00:00:00
touch_5174803,cust_801200,6,2023-03-01 00:00:00,form_submit,/features,,2023-03-21 00:00:00
touch_4663525,cust_801200,5,2023-03-11 00:00:00,form_submit,/demo,,2023-03-21 00:00:00
touch_3716423,cust_801200,6,2023-03-21 00:00:00,click,/blog,,2023-03-21 00:00:00
touch_9124796,cust_637566,4,2024-02-26 00:00:00,form_submit,/features,,2024-04-25 00:00:00
touch_3495761,cust_637566,5,2024-03-06 00:00:00,visit,/pricing,,2024-04-25 00:00:00
touch_1012148,cust_637566,7,2024-03-16 00:00:00,visit,/pricing,,2024-04-25 00:00:00
touch_8830364,cust_637566,2,2024-03-26 00:00:00,content_download,/home,campaign_40,2024-04-25 00:00:00
touch_7130822,cust_637566,1,2024-04-05 00:00:00,content_download,/demo,campaign_1,2024-04-25 00:00:00
touch_6212784,cust_637566,1,2024-04-15 00:00:00,visit,/home,campaign_6,2024-04-25 00:00:00
touch_9863866,cust_637566,4,2024-04-25 00:00:00,visit,/case-studies,,2024-04-25 00:00:00
touch_2159869,cust_418841,4,2024-06-01 00:00:00,form_submit,/pricing,,2024-07-31 00:00:00
touch_3692038,cust_418841,5,2024-06-11 00:00:00,demo_request,/home,,2024-07-31 00:00:00
touch_8761925,cust_418841,1,2024-06-21 00:00:00,content_download,/features,campaign_3,2024-07-31 00:00:00
touch_2077186,cust_418841,4,2024-07-01 00:00:00,content_download,/pricing,,2024-07-31 00:00:00
touch_8524391,cust_418841,7,2024-07-11 00:00:00,form_submit,/home,,2024-07-31 00:00:00
touch_8368075,cust_418841,3,2024-07-21 00:00:00,demo_request,/pricing,campaign_8,2024-07-31 00:00:00
touch_1645461,cust_418841,3,2024-07-31 00:00:00,demo_request,/blog,campaign_6,2024-07-31 00:00:00
touch_5442642,cust_400748,1,2024-05-03 00:00:00,form_submit,/pricing,campaign_1,2024-05-11 00:00:00
touch_4779691,cust_114892,5,2023-04-10 00:00:00,click,/home,,2023-04-25 00:00:00
touch_5850302,cust_608473,3,2023-06-07 00:00:00,click,/demo,campaign_42,2023-07-05 00:00:00
touch_4165804,cust_608473,4,2023-06-11 00:00:00,demo_request,/home,,2023-07-05 00:00:00
touch_9827228,cust_608473,7,2023-06-16 00:00:00,click,/demo,,2023-07-05 00:00:00
touch_3767589,cust_608473,7,2023-06-21 00:00:00,content_download,/demo,,2023-07-05 00:00:00
touch_4797132,cust_608473,4,2023-06-25 00:00:00,visit,/home,,2023-07-05 00:00:00
touch_2328098,cust_608473,2,2023-06-30 00:00:00,visit,/demo,campaign_22,2023-07-05 00:00:00
touch_9437914,cust_608473,3,2023-07-05 00:00:00,content_download,/home,campaign_18,2023-07-05 00:00:00
touch_8245643,cust_533007,9,2024-01-04 00:00:00,form_submit,/pricing,,2024-01-28 00:00:00
touch_1515690,cust_533007,5,2024-01-28 00:00:00,content_download,/case-studies,,2024-01-28 00:00:00
touch_2879338,cust_959340,3,2023-03-07 00:00:00,form_submit,/pricing,campaign_33,2023-04-29 00:00:00
touch_9493615,cust_959340,6,2023-03-20 00:00:00,visit,/demo,,2023-04-29 00:00:00
touch_3254255,cust_959340,4,2023-04-02 00:00:00,demo_request,/case-studies,,2023-04-29 00:00:00
touch_6250879,cust_959340,5,2023-04-15 00:00:00,form_submit,/home,,2023-04-29 00:00:00
touch_5771207,cust_959340,3,2023-04-29 00:00:00,content_download,/features,campaign_16,2023-04-29 00:00:00
touch_9527853,cust_597643,1,2023-08-19 00:00:00,demo_request,/demo,campaign_11,2023-09-26 00:00:00
touch_6599059,cust_597643,5,2023-08-28 00:00:00,demo_request,/demo,,2023-09-26 00:00:00
touch_3994865,cust_597643,8,2023-09-07 00:00:00,click,/features,,2023-09-26 00:00:00
touch_5950912,cust_597643,3,2023-09-16 00:00:00,visit,/case-studies,campaign_42,2023-09-26 00:00:00
touch_1357845,cust_597643,1,2023-09-26 00:00:00,visit,/home,campaign_20,2023-09-26 00:00:00
touch_8939365,cust_816047,5,2023-01-29 00:00:00,content_download,/blog,,2023-02-12 00:00:00
touch_5693686,cust_816047,3,2023-01-31 00:00:00,form_submit,/pricing,campaign_37,2023-02-12 00:00:00
