event_id,subscription_id,customer_id,event_type,event_date,plan_id,mrr_change,mrr_after
evt_5889906,sub_847237,cust_543732,subscription_upgraded,2024-08-10 00:00:00,2,29,29
evt_6660164,sub_847237,cust_543732,subscription_downgraded,2024-10-05 00:00:00,1,-29,0
evt_9125932,sub_493214,cust_582418,subscription_started,2023-11-20 00:00:00,1,0,0
evt_4169687,sub_493214,cust_582418,subscription_churned,2024-11-21 00:00:00,1,0,0
evt_8629616,sub_367188,cust_675210,subscription_started,2023-09-27 00:00:00,1,0,0
evt_4038433,sub_367188,cust_675210,subscription_upgraded,2024-11-06 00:00:00,2,29,29
evt_5653261,sub_143027,cust_490394,subscription_started,2024-01-09 00:00:00,2,29,29
evt_2608777,sub_143027,cust_490394,subscription_upgraded,2024-04-15 00:00:00,3,50,79
evt_6664086,sub_143027,cust_490394,subscription_churned,2024-08-04 00:00:00,3,-79,0
evt_8210891,sub_854525,cust_943146,subscription_started,2023-08-30 00:00:00,3,79,79
evt_6313642,sub_854525,cust_943146,subscription_churned,2024-04-14 00:00:00,3,-79,0
evt_7430237,sub_280189,cust_541996,subscription_started,2024-05-26 00:00:00,4,199,199
evt_7818297,sub_280189,cust_541996,subscription_downgraded,2024-12-25 00:00:00,3,-120,79
evt_3779020,sub_353781,cust_695417,subscription_started,2023-02-18 00:00:00,1,0,0
evt_5005908,sub_353781,cust_695417,subscription_upgraded,2023-06-05 00:00:00,2,29,29
evt_2375683,sub_353781,cust_695417,subscription_upgraded,2023-12-14 00:00:00,3,50,79
evt_7450428,sub_353781,cust_695417,subscription_upgraded,2024-05-20 00:00:00,4,120,199
evt_5558760,sub_353781,cust_695417,subscription_churned,2024-08-01 00:00:00,4,-199,0
evt_9790177,sub_806017,cust_372387,subscription_started,2024-01-05 00:00:00,3,79,79
evt_4475080,sub_276560,cust_734992,subscription_started,2023-07-23 00:00:00,3,79,79
evt_9236899,sub_476984,cust_912378,subscription_started,2024-04-02 00:00:00,2,29,29
evt_5276944,sub_476984,cust_912378,subscription_upgraded,2024-09-08 00:00:00,3,50,79
evt_3827659,sub_372482,cust_761938,subscription_started,2024-09-19 00:00:00,3,79,79
evt_7399569,sub_986993,cust_380465,subscription_started,2024-09-11 00:00:00,3,79,79
evt_4834939,sub_986993,cust_380465,subscription_churned,2024-11-21 00:00:00,3,-79,0
evt_1839952,sub_196864,cust_534098,subscription_started,2023-06-21 00:00:00,3,79,79
evt_5280628,sub_196864,cust_534098,subscription_upgraded,2023-08-17 00:00:00,4,120,199
evt_3376224,sub_196864,cust_534098,subscription_downgraded,2023-11-07 00:00:00,3,-120,79
evt_2120364,sub_196864,cust_534098,subscription_downgraded,2024-05-17 00:00:00,2,-50,29
evt_4278016,sub_347721,cust_516332,subscription_started,2023-04-16 00:00:00,1,0,0
evt_2703060,sub_347721,cust_516332,subscription_churned,2023-05-20 00:00:00,1,0,0
evt_3082677,sub_921185,cust_375201,subscription_started,2024-09-24 00:00:00,1,0,0
evt_9953284,sub_858339,cust_237654,subscription_started,2024-06-23 00:00:00,1,0,0
evt_9464268,sub_952812,cust_385647,subscription_started,2024-07-15 00:00:00,2,29,29
evt_3615725,sub_952812,cust_385647,subscription_churned,2024-10-01 00:00:00,2,-29,0
evt_7160440,sub_353677,cust_691380,subscription_started,2024-03-21 00:00:00,4,199,199
evt_7332142,sub_353677,cust_691380,subscription_downgraded,2024-12-03 00:00:00,3,-120,79
evt_9873352,sub_100601,cust_483551,subscription_started,2024-02-27 00:00:00,2,29,29
evt_6938052,sub_778799,cust_821179,subscription_started,2024-05-18 00:00:00,2,29,29
evt_9384022,sub_778799,cust_821179,subscription_downgraded,2024-10-18 00:00:00,1,-29,0
evt_7165648,sub_176983,cust_687783,subscription_started,2024-03-23 00:00:00,2,29,29
evt_7919142,sub_176983,cust_687783,subscription_upgraded,2024-05-25 00:00:00,3,50,79
evt_9174221,sub_176983,cust_687783,subscription_churned,2024-10-17 00:00:00,3,-79,0
evt_3469105,sub_116820,cust_351198,subscription_started,2024-06-13 00:00:00,4,199,199
evt_8365634,sub_117173,cust_291267,subscription_started,2023-05-20 00:00:00,2,29,29
evt_1861447,sub_117173,cust_291267,subscription_upgraded,2024-03-12 00:00:00,3,50,79
evt_5931680,sub_117173,cust_291267,subscription_upgraded,2024-12-15 00:00:00,4,120,199
evt_9004545,sub_960979,cust_152042,subscription_started,2024-07-01 00:00:00,1,0,0
evt_6560848,sub_960979,cust_152042,subscription_churned,2024-10-25 00:00:00,1,0,0
evt_2699577,sub_631331,cust_115440,subscription_started,2024-05-20 00:00:00,1,0,0
evt_9548104,sub_631331,cust_115440,subscription_churned,2024-08-30 00:00:00,1,0,0
evt_8522210,sub_646403,cust_184120,subscription_started,2023-05-30 00:00:00,1,0,0
evt_9488394,sub_646403,cust_184120,subscription_churned,2024-09-14 00:00:00,1,0,0
evt_7340529,sub_964774,cust_184120,subscription_reactivated,2024-11-22 00:00:00,1,0,0
evt_5481292,sub_792706,cust_227885,subscription_started,2023-09-12 00:00:00,3,79,79
evt_4293942,sub_792706,cust_227885,subscription_downgraded,2023-10-25 00:00:00,2,-50,29
evt_1203251,sub_792706,cust_227885,subscription_churned,2024-02-28 00:00:00,2,-29,0
evt_4249147,sub_303941,cust_798359,subscription_started,2023-08-02 00:00:00,2,29,29
evt_2111125,sub_303941,cust_798359,subscription_churned,2024-03-19 00:00:00,2,-29,0
evt_9097767,sub_139280,cust_646230,subscription_started,2023-05-06 00:00:00,3,79,79
evt_8710913,sub_139280,cust_646230,subscription_upgraded,2023-10-20 00:00:00,4,120,199
evt_8279187,sub_337186,cust_555251,subscription_started,2023-11-29 00:00:00,1,0,0
evt_6038910,sub_337186,cust_555251,subscription_churned,2024-08-07 00:00:00,1,0,0
evt_3482557,sub_370157,cust_824305,subscription_started,2024-05-01 00:00:00,3,79,79
evt_7708381,sub_480625,cust_896456,subscription_started,2024-10-02 00:00:00,1,0,0
evt_9072754,sub_185070,cust_685472,subscription_started,2024-10-22 00:00:00,3,79,79
evt_1513307,sub_261528,cust_141406,subscription_started,2024-05-11 00:00:00,3,79,79
evt_7800102,sub_515597,cust_591147,subscription_started,2023-10-09 00:00:00,4,199,199
evt_2380936,sub_515597,cust_591147,subscription_downgraded,2024-07-23 00:00:00,3,-120,79
evt_8189752,sub_515597,cust_591147,subscription_downgraded,2024-08-18 00:00:00,2,-50,29
evt_3239478,sub_594097,cust_576136,subscription_started,2023-01-01 00:00:00,3,79,79
evt_6197034,sub_594097,cust_576136,subscription_churned,2023-08-28 00:00:00,3,-79,0
evt_2381533,sub_140833,cust_790266,subscription_started,2024-07-05 00:00:00,2,29,29
evt_5889357,sub_212762,cust_215830,subscription_started,2023-04-09 00:00:00,4,199,199
evt_8756720,sub_212762,cust_215830,subscription_downgraded,2023-07-13 00:00:00,3,-120,79
evt_4754605,sub_212762,cust_215830,subscription_upgraded,2023-12-08 00:00:00,4,120,199
evt_6681731,sub_212762,cust_215830,subscription_churned,2024-02-07 00:00:00,4,-199,0
evt_8591832,sub_828664,cust_133362,subscription_started,2024-08-07 00:00:00,4,199,199
evt_4944744,sub_538272,cust_852715,subscription_started,2023-03-14 00:00:00,3,79,79
evt_2974982,sub_538272,cust_852715,subscription_upgraded,2023-09-18 00:00:00,4,120,199
evt_8531631,sub_538272,cust_852715,subscription_downgraded,2023-10-31 00:00:00,3,-120,79
evt_2232154,sub_538272,cust_852715,subscription_downgraded,2023-12-11 00:00:00,2,-50,29
evt_4212645,sub_481901,cust_685126,subscription_started,2024-03-01 00:00:00,3,79,79
evt_1526460,sub_481901,cust_685126,subscription_upgraded,2024-05-09 00:00:00,4,120,199
evt_6484609,sub_571452,cust_326387,subscription_started,2024-06-15 00:00:00,1,0,0
evt_3754468,sub_571452,cust_326387,subscription_churned,2024-10-20 00:00:00,1,0,0
evt_6612922,sub_535998,cust_287588,subscription_started,2024-07-25 00:00:00,3,79,79
evt_3354531,sub_535998,cust_287588,subscription_churned,2024-09-06 00:00:00,3,-79,0
evt_5661755,sub_733257,cust_209159,subscription_started,2023-06-20 00:00:00,2,29,29
evt_1154772,sub_733257,cust_209159,subscription_churned,2023-10-26 00:00:00,2,-29,0
evt_7258302,sub_845920,cust_676802,subscription_started,2023-11-29 00:00:00,2,29,29
evt_9100012,sub_845920,cust_676802,subscription_churned,2024-02-05 00:00:00,2,-29,0
evt_3479770,sub_625417,cust_902903,subscription_started,2024-07-17 00:00:00,3,79,79
evt_4299424,sub_654418,cust_117094,subscription_started,2024-06-14 00:00:00,4,199,199
evt_1300562,sub_146675,cust_823222,subscription_started,2023-10-10 00:00:00,3,79,79
evt_4721202,sub_656524,cust_484914,subscription_started,2024-08-19 00:00:00,1,0,0
evt_9980132,sub_941368,cust_931420,subscription_started,2024-05-09 00:00:00,2,29,29
evt_6137252,sub_941368,cust_931420,subscription_churned,2024-07-26 00:00:00,2,-29,0
evt_4580502,sub_795535,cust_947607,subscription_started,2024-08-13 00:00:00,1,0,0
evt_3973538,sub_687993,cust_907812,subscription_started,2023-08-21 00:00:00,4,199,199
evt_8205822,sub_687993,cust_907812,subscription_churned,2023-10-10 00:00:00,4,-199,0
evt_1347135,sub_603174,cust_907812,subscription_reactivated,2024-01-10 00:00:00,3,79,79
evt_5331763,sub_603174,cust_907812,subscription_downgraded,2024-02-16 00:00:00,2,-50,29
evt_3037439,sub_179928,cust_434827,subscription_started,2024-07-06 00:00:00,2,29,29
evt_9968963,sub_227338,cust_889410,subscription_started,2024-09-01 00:00:00,3,79,79
evt_2397006,sub_800447,cust_881519,subscription_started,2023-02-20 00:00:00,3,79,79
evt_3690055,sub_800447,cust_881519,subscription_downgraded,2024-01-13 00:00:00,2,-50,29
evt_7531004,sub_800447,cust_881519,subscription_churned,2024-05-10 00:00:00,2,-29,0
evt_9596976,sub_553405,cust_307731,subscription_started,2024-05-14 00:00:00,3,79,79
evt_9294239,sub_880823,cust_550956,subscription_started,2023-11-28 00:00:00,4,199,199
evt_4155467,sub_880823,cust_550956,subscription_downgraded,2024-05-31 00:00:00,3,-120,79
evt_2429842,sub_430479,cust_787247,subscription_started,2023-01-25 00:00:00,2,29,29
evt_1544925,sub_430479,cust_787247,subscription_upgraded,2023-09-16 00:00:00,3,50,79
evt_6036606,sub_430479,cust_787247,subscription_churned,2024-03-16 00:00:00,3,-79,0
evt_7368315,sub_243570,cust_957915,subscription_started,2023-08-28 00:00:00,2,29,29
evt_6173843,sub_243570,cust_957915,subscription_upgraded,2024-03-07 00:00:00,3,50,79
evt_2561560,sub_243570,cust_957915,subscription_downgraded,2024-08-11 00:00:00,2,-50,29
evt_4063837,sub_433774,cust_254850,subscription_started,2023-10-22 00:00:00,1,0,0
evt_7772119,sub_433774,cust_254850,subscription_upgraded,2024-08-25 00:00:00,2,29,29
evt_6591284,sub_433774,cust_254850,subscription_upgraded,2024-12-11 00:00:00,3,50,79
evt_2153392,sub_877093,cust_313701,subscription_started,2024-07-13 00:00:00,4,199,199
evt_9002347,sub_877093,cust_313701,subscription_downgraded,2024-09-13 00:00:00,3,-120,79
evt_5153632,sub_377120,cust_711324,subscription_started,2024-11-10 00:00:00,1,0,0
evt_2742713,sub_779986,cust_108739,subscription_started,2023-03-10 00:00:00,3,79,79
evt_9551086,sub_779986,cust_108739,subscription_downgraded,2023-05-17 00:00:00,2,-50,29
evt_4540118,sub_779986,cust_108739,subscription_upgraded,2024-01-15 00:00:00,3,50,79
evt_9349638,sub_841242,cust_505298,subscription_started,2023-08-25 00:00:00,3,79,79
evt_1674548,sub_841242,cust_505298,subscription_upgraded,2024-06-22 00:00:00,4,120,199
evt_4659709,sub_841242,cust_505298,subscription_downgraded,2024-11-28 00:00:00,3,-120,79
evt_4526654,sub_218083,cust_580233,subscription_started,2024-07-28 00:00:00,1,0,0
evt_3067693,sub_254127,cust_817552,subscription_started,2023-12-27 00:00:00,3,79,79
evt_5072979,sub_297133,cust_954441,subscription_started,2023-01-31 00:00:00,4,199,199
evt_8777623,sub_297133,cust_954441,subscription_churned,2023-08-23 00:00:00,4,-199,0
evt_1999793,sub_919350,cust_810929,subscription_started,2024-09-19 00:00:00,4,199,199
evt_5818583,sub_533485,cust_316800,subscription_started,2024-10-30 00:00:00,2,29,29
evt_8939548,sub_546853,cust_241822,subscription_started,2024-03-16 00:00:00,2,29,29
evt_3239535,sub_331279,cust_433025,subscription_started,2023-05-30 00:00:00,1,0,0
evt_7221563,sub_331279,cust_433025,subscription_upgraded,2024-02-01 00:00:00,2,29,29
evt_2797161,sub_331279,cust_433025,subscription_churned,2024-08-26 00:00:00,2,-29,0
evt_5098576,sub_396551,cust_767782,subscription_started,2023-10-08 00:00:00,2,29,29
evt_1328330,sub_396551,cust_767782,subscription_upgraded,2023-12-20 00:00:00,3,50,79
evt_6139499,sub_396551,cust_767782,subscription_upgraded,2024-07-24 00:00:00,4,120,199
evt_6987578,sub_802374,cust_342128,subscription_started,2024-09-02 00:00:00,1,0,0
evt_6987463,sub_148028,cust_846606,subscription_started,2024-10-27 00:00:00,2,29,29
evt_6594013,sub_895792,cust_115743,subscription_started,2023-10-04 00:00:00,2,29,29
evt_8403469,sub_895792,cust_115743,subscription_upgraded,2024-09-04 00:00:00,3,50,79
evt_7864199,sub_138394,cust_747033,subscription_started,2024-05-16 00:00:00,3,79,79
evt_5046832,sub_944539,cust_428096,subscription_started,2024-02-08 00:00:00,4,199,199
evt_9450691,sub_944539,cust_428096,subscription_downgraded,2024-12-25 00:00:00,3,-120,79
evt_8165644,sub_703638,cust_967182,subscription_started,2023-02-13 00:00:00,2,29,29
evt_2635966,sub_703638,cust_967182,subscription_churned,2023-08-29 00:00:00,2,-29,0
evt_5618061,sub_699475,cust_299072,subscription_started,2023-10-26 00:00:00,2,29,29
evt_3633253,sub_699475,cust_299072,subscription_downgraded,2023-12-14 00:00:00,1,-29,0
evt_4425296,sub_699475,cust_299072,subscription_churned,2024-11-16 00:00:00,1,0,0
evt_6026347,sub_893341,cust_823468,subscription_started,2024-06-13 00:00:00,2,29,29
evt_2061460,sub_893341,cust_823468,subscription_upgraded,2024-09-01 00:00:00,3,50,79
evt_1589375,sub_893341,cust_823468,subscription_downgraded,2024-11-10 00:00:00,2,-50,29
evt_3642987,sub_213796,cust_829928,subscription_started,2024-07-13 00:00:00,2,29,29
evt_7963431,sub_213796,cust_829928,subscription_upgraded,2024-09-03 00:00:00,3,50,79
evt_9939702,sub_575062,cust_194560,subscription_started,2023-09-14 00:00:00,3,79,79
evt_8467132,sub_575062,cust_194560,subscription_downgraded,2024-01-23 00:00:00,2,-50,29
evt_9951364,sub_156405,cust_764873,subscription_started,2024-01-07 00:00:00,2,29,29
evt_4016419,sub_156405,cust_764873,subscription_churned,2024-06-11 00:00:00,2,-29,0
evt_5034633,sub_343060,cust_905579,subscription_started,2023-06-24 00:00:00,3,79,79
evt_9229364,sub_343060,cust_905579,subscription_churned,2024-02-29 00:00:00,3,-79,0
evt_4699507,sub_315273,cust_423026,subscription_started,2023-11-13 00:00:00,4,199,199
evt_2344809,sub_315273,cust_423026,subscription_downgraded,2024-03-09 00:00:00,3,-120,79
evt_1193434,sub_315273,cust_423026,subscription_churned,2024-09-19 00:00:00,3,-79,0
evt_1406129,sub_912965,cust_112800,subscription_started,2024-04-14 00:00:00,4,199,199
evt_3766964,sub_912965,cust_112800,subscription_downgraded,2024-05-12 00:00:00,3,-120,79
evt_4194751,sub_912965,cust_112800,subscription_upgraded,2024-06-16 00:00:00,4,120,199
evt_1433544,sub_912965,cust_112800,subscription_downgraded,2024-12-28 00:00:00,3,-120,79
evt_2932023,sub_470500,cust_575779,subscription_started,2024-02-24 00:00:00,1,0,0
evt_2285199,sub_401134,cust_317723,subscription_started,2023-02-20 00:00:00,1,0,0
evt_5848232,sub_401134,cust_317723,subscription_upgraded,2023-04-05 00:00:00,2,29,29
evt_8292886,sub_401134,cust_317723,subscription_churned,2023-10-26 00:00:00,2,-29,0
evt_1046902,sub_146290,cust_447195,subscription_started,2023-03-31 00:00:00,1,0,0
evt_9655209,sub_146290,cust_447195,subscription_upgraded,2023-10-16 00:00:00,2,29,29
evt_1702514,sub_923278,cust_925551,subscription_started,2024-07-29 00:00:00,4,199,199
evt_1285118,sub_748115,cust_960109,subscription_started,2023-03-11 00:00:00,3,79,79
evt_2018574,sub_748115,cust_960109,subscription_upgraded,2023-04-28 00:00:00,4,120,199
evt_3598135,sub_519124,cust_320038,subscription_started,2023-08-03 00:00:00,2,29,29
evt_7712272,sub_519124,cust_320038,subscription_upgraded,2023-09-05 00:00:00,3,50,79
evt_8043070,sub_519124,cust_320038,subscription_churned,2024-02-23 00:00:00,3,-79,0
evt_9863756,sub_236850,cust_926471,subscription_started,2023-10-22 00:00:00,3,79,79
evt_1684155,sub_236850,cust_926471,subscription_upgraded,2024-05-10 00:00:00,4,120,199
evt_7269057,sub_236850,cust_926471,subscription_downgraded,2024-10-05 00:00:00,3,-120,79
evt_4843308,sub_295652,cust_620509,subscription_started,2024-06-16 00:00:00,4,199,199
evt_5694057,sub_495597,cust_223949,subscription_started,2023-01-25 00:00:00,3,79,79
evt_1965082,sub_495597,cust_223949,subscription_churned,2024-06-15 00:00:00,3,-79,0
evt_4626117,sub_405530,cust_687638,subscription_started,2024-10-14 00:00:00,1,0,0
evt_5323775,sub_303768,cust_904291,subscription_started,2023-01-07 00:00:00,2,29,29
evt_8629336,sub_303768,cust_904291,subscription_upgraded,2023-07-22 00:00:00,3,50,79
evt_6493549,sub_620792,cust_805139,subscription_started,2024-05-05 00:00:00,3,79,79
evt_9400075,sub_620792,cust_805139,subscription_upgraded,2024-07-18 00:00:00,4,120,199
evt_4100912,sub_620792,cust_805139,subscription_churned,2024-10-29 00:00:00,4,-199,0
evt_1493220,sub_127859,cust_953715,subscription_started,2024-02-28 00:00:00,2,29,29
evt_3145923,sub_127859,cust_953715,subscription_upgraded,2024-06-23 00:00:00,3,50,79
evt_3008248,sub_963020,cust_818791,subscription_started,2023-12-06 00:00:00,1,0,0
evt_1972156,sub_963020,cust_818791,subscription_upgraded,2024-06-22 00:00:00,2,29,29
evt_5903032,sub_963020,cust_818791,subscription_upgraded,2024-10-29 00:00:00,3,50,79
evt_3336959,sub_459609,cust_735111,subscription_started,2024-02-03 00:00:00,2,29,29
evt_3645399,sub_459609,cust_735111,subscription_downgraded,2024-04-20 00:00:00,1,-29,0
evt_5028920,sub_459609,cust_735111,subscription_upgraded,2024-09-08 00:00:00,2,29,29
evt_5280661,sub_538586,cust_621199,subscription_started,2023-09-01 00:00:00,3,79,79
evt_9994349,sub_538586,cust_621199,subscription_upgraded,2023-12-01 00:00:00,4,120,199
evt_3160678,sub_538586,cust_621199,subscription_downgraded,2024-11-09 00:00:00,3,-120,79
evt_1707302,sub_918210,cust_311915,subscription_started,2023-04-05 00:00:00,3,79,79
evt_4571088,sub_918210,cust_311915,subscription_upgraded,2024-03-24 00:00:00,4,120,199
evt_9143427,sub_557431,cust_649063,subscription_started,2023-11-14 00:00:00,2,29,29
evt_6100377,sub_557431,cust_649063,subscription_upgraded,2024-06-19 00:00:00,3,50,79
evt_9868569,sub_799512,cust_138328,subscription_started,2024-04-15 00:00:00,3,79,79
evt_7217012,sub_799512,cust_138328,subscription_upgraded,2024-11-07 00:00:00,4,120,199
evt_1796771,sub_824679,cust_449479,subscription_started,2024-04-23 00:00:00,1,0,0
evt_3778324,sub_367642,cust_310297,subscription_started,2023-07-17 00:00:00,2,29,29
evt_9761270,sub_367642,cust_310297,subscription_upgraded,2024-07-23 00:00:00,3,50,79
evt_7143489,sub_367642,cust_310297,subscription_upgraded,2024-09-23 00:00:00,4,120,199
evt_2727113,sub_254069,cust_753205,subscription_started,2024-07-27 00:00:00,2,29,29
evt_9395962,sub_254069,cust_753205,subscription_churned,2024-09-27 00:00:00,2,-29,0
evt_4262346,sub_697144,cust_279594,subscription_started,2023-03-14 00:00:00,3,79,79
evt_2974957,sub_697144,cust_279594,subscription_downgraded,2024-04-22 00:00:00,2,-50,29
evt_6465649,sub_645252,cust_502233,subscription_started,2023-02-25 00:00:00,2,29,29
evt_7416175,sub_645252,cust_502233,subscription_upgraded,2024-10-22 00:00:00,3,50,79
evt_2221451,sub_461462,cust_427617,subscription_started,2023-12-07 00:00:00,2,29,29
evt_9085428,sub_461462,cust_427617,subscription_churned,2024-01-28 00:00:00,2,-29,0
evt_3444734,sub_203025,cust_832534,subscription_started,2024-04-24 00:00:00,2,29,29
evt_6213397,sub_667770,cust_746910,subscription_started,2023-09-22 00:00:00,2,29,29
evt_9621787,sub_667770,cust_746910,subscription_churned,2024-04-28 00:00:00,2,-29,0
evt_7531140,sub_509650,cust_218370,subscription_started,2023-12-26 00:00:00,3,79,79
evt_4243587,sub_509650,cust_218370,subscription_upgraded,2024-06-23 00:00:00,4,120,199
evt_2111028,sub_509650,cust_218370,subscription_churned,2024-09-26 00:00:00,4,-199,0
evt_5684988,sub_158705,cust_848969,subscription_started,2023-04-20 00:00:00,3,79,79
evt_7841598,sub_158705,cust_848969,subscription_churned,2023-09-02 00:00:00,3,-79,0
evt_8437568,sub_760117,cust_674566,subscription_started,2023-06-12 00:00:00,2,29,29
evt_9309231,sub_760117,cust_674566,subscription_churned,2024-01-18 00:00:00,2,-29,0
evt_3723148,sub_727924,cust_827851,subscription_started,2023-08-30 00:00:00,2,29,29
evt_3700658,sub_503149,cust_682051,subscription_started,2023-04-10 00:00:00,2,29,29
evt_9790949,sub_503149,cust_682051,subscription_churned,2023-07-10 00:00:00,2,-29,0
evt_4276062,sub_375564,cust_618306,subscription_started,2024-10-22 00:00:00,2,29,29
evt_4894211,sub_375564,cust_618306,subscription_downgraded,2024-12-11 00:00:00,1,-29,0
evt_6271403,sub_239110,cust_574978,subscription_started,2024-06-28 00:00:00,2,29,29
evt_2327930,sub_213994,cust_419343,subscription_started,2024-03-21 00:00:00,4,199,199
evt_3756041,sub_213994,cust_419343,subscription_churned,2024-06-13 00:00:00,4,-199,0
evt_1007792,sub_182412,cust_408474,subscription_started,2023-03-05 00:00:00,4,199,199
evt_8078300,sub_182412,cust_408474,subscription_downgraded,2023-05-17 00:00:00,3,-120,79
evt_9317272,sub_182412,cust_408474,subscription_downgraded,2023-09-14 00:00:00,2,-50,29
evt_7636874,sub_182412,cust_408474,subscription_upgraded,2024-09-05 00:00:00,3,50,79
evt_4437489,sub_155469,cust_346668,subscription_started,2024-03-18 00:00:00,3,79,79
evt_4131439,sub_799689,cust_597938,subscription_started,2023-05-23 00:00:00,2,29,29
evt_3709133,sub_799689,cust_597938,subscription_churned,2023-06-26 00:00:00,2,-29,0
evt_9996681,sub_615454,cust_240800,subscription_started,2023-01-12 00:00:00,2,29,29
evt_4244468,sub_615454,cust_240800,subscription_upgraded,2023-03-01 00:00:00,3,50,79
evt_6706561,sub_615454,cust_240800,subscription_downgraded,2023-07-15 00:00:00,2,-50,29
evt_6342564,sub_615454,cust_240800,subscription_downgraded,2024-10-04 00:00:00,1,-29,0
evt_4840443,sub_615454,cust_240800,subscription_churned,2024-12-20 00:00:00,1,0,0
evt_1384511,sub_571485,cust_536056,subscription_started,2024-04-11 00:00:00,4,199,199
evt_9695251,sub_347411,cust_336706,subscription_started,2023-07-10 00:00:00,3,79,79
evt_3867901,sub_347411,cust_336706,subscription_upgraded,2023-11-24 00:00:00,4,120,199
evt_7599431,sub_347411,cust_336706,subscription_downgraded,2024-05-04 00:00:00,3,-120,79
evt_6621223,sub_347411,cust_336706,subscription_churned,2024-07-14 00:00:00,3,-79,0
evt_5444428,sub_569009,cust_704349,subscription_started,2024-01-11 00:00:00,4,199,199
evt_3327739,sub_569009,cust_704349,subscription_downgraded,2024-06-16 00:00:00,3,-120,79
evt_5845328,sub_346645,cust_865654,subscription_started,2024-06-23 00:00:00,3,79,79
evt_5207244,sub_854124,cust_801200,subscription_started,2023-03-21 00:00:00,4,199,199
evt_4003831,sub_854124,cust_801200,subscription_downgraded,2024-10-22 00:00:00,3,-120,79
evt_4288145,sub_569320,cust_637566,subscription_started,2024-04-25 00:00:00,4,199,199
evt_8583409,sub_569320,cust_637566,subscription_churned,2024-06-12 00:00:00,4,-199,0
evt_2065035,sub_918149,cust_418841,subscription_started,2024-07-31 00:00:00,1,0,0
evt_8322660,sub_503150,cust_400748,subscription_started,2024-05-11 00:00:00,1,0,0
evt_6339413,sub_928928,cust_114892,subscription_started,2023-04-25 00:00:00,2,29,29
evt_3094224,sub_928928,cust_114892,subscription_churned,2024-06-26 00:00:00,2,-29,0
evt_6748402,sub_668087,cust_608473,subscription_started,2023-07-05 00:00:00,4,199,199
evt_4727849,sub_927887,cust_533007,subscription_started,2024-01-28 00:00:00,2,29,29
evt_6668818,sub_927887,cust_533007,subscription_downgraded,2024-08-14 00:00:00,1,-29,0
evt_3883285,sub_507976,cust_959340,subscription_started,2023-04-29 00:00:00,1,0,0
evt_9463790,sub_507976,cust_959340,subscription_upgraded,2024-01-08 00:00:00,2,29,29
evt_9183395,sub_116391,cust_597643,subscription_started,2023-09-26 00:00:00,2,29,29
evt_6144218,sub_116391,cust_597643,subscription_churned,2024-01-18 00:00:00,2,-29,0
evt_9595138,sub_225805,cust_816047,subscription_started,2023-02-12 00:00:00,3,79,79
evt_4341145,sub_225805,cust_816047,subscription_downgraded,2023-07-21 00:00:00,2,-50,29
evt_6499003,sub_225805,cust_816047,subscription_upgraded,2024-06-17 00:00:00,3,50,79
evt_3911009,sub_225805,cust_816047,subscription_upgraded,2024-08-06 00:00:00,4,120,199
evt_9800065,sub_863197,cust_203050,subscription_started,2023-09-19 00:00:00,3,79,79
evt_5458619,sub_863197,cust_203050,subscription_churned,2024-03-18 00:00:00,3,-79,0
evt_2830473,sub_256957,cust_453796,subscription_started,2024-11-24 00:00:00,4,199,199
evt_1590426,sub_907151,cust_818798,subscription_started,2024-04-01 00:00:00,2,29,29
evt_7424539,sub_907151,cust_818798,subscription_downgraded,2024-06-10 00:00:00,1,-29,0
evt_9837953,sub_346425,cust_976042,subscription_started,2023-08-11 00:00:00,4,199,199
evt_6668862,sub_244933,cust_779378,subscription_started,2024-08-02 00:00:00,3,79,79
evt_7102037,sub_868488,cust_389809,subscription_started,2024-03-13 00:00:00,4,199,199
evt_1104984,sub_242737,cust_448813,subscription_started,2023-03-03 00:00:00,4,199,199
evt_6147942,sub_242737,cust_448813,subscription_churned,2023-04-02 00:00:00,4,-199,0
evt_4893816,sub_340725,cust_213697,subscription_started,2023-05-28 00:00:00,4,199,199
evt_1093444,sub_340725,cust_213697,subscription_downgraded,2023-11-23 00:00:00,3,-120,79
evt_4725976,sub_251070,cust_173832,subscription_started,2024-08-08 00:00:00,3,79,79
evt_7933678,sub_854304,cust_509451,subscription_started,2023-09-30 00:00:00,2,29,29
evt_1118854,sub_309905,cust_863119,subscription_started,2023-03-13 00:00:00,3,79,79
evt_8770973,sub_309905,cust_863119,subscription_downgraded,2023-12-03 00:00:00,2,-50,29
evt_3769232,sub_309905,cust_863119,subscription_churned,2024-02-10 00:00:00,2,-29,0
evt_2461159,sub_523651,cust_476353,subscription_started,2023-12-08 00:00:00,3,79,79
evt_3596356,sub_607336,cust_903741,subscription_started,2023-10-24 00:00:00,3,79,79
evt_4047623,sub_607336,cust_903741,subscription_upgraded,2024-07-28 00:00:00,4,120,199
evt_4608251,sub_284076,cust_822303,subscription_started,2024-01-03 00:00:00,1,0,0
evt_4591976,sub_284076,cust_822303,subscription_upgraded,2024-08-15 00:00:00,2,29,29
evt_2264379,sub_789173,cust_350069,subscription_started,2024-05-15 00:00:00,1,0,0
evt_4408903,sub_927695,cust_926045,subscription_started,2023-02-13 00:00:00,2,29,29
evt_8496508,sub_927695,cust_926045,subscription_downgraded,2024-11-02 00:00:00,1,-29,0
