payment_id,subscription_id,customer_id,amount,currency,payment_date,payment_method,status,created_at
pay_8519356,sub_158705,cust_848969,79,USD,2023-07-01,ach,succeeded,2023-07-01 00:00:00
pay_6216653,sub_158705,cust_848969,79,USD,2023-08-01,credit_card,succeeded,2023-08-01 00:00:00
pay_4320261,sub_158705,cust_848969,79,USD,2023-09-01,wire,succeeded,2023-09-01 00:00:00
pay_9279443,sub_760117,cust_674566,29,USD,2023-06-12,ach,succeeded,2023-06-12 00:00:00
pay_8881363,sub_760117,cust_674566,29,USD,2023-07-01,credit_card,succeeded,2023-07-01 00:00:00
pay_9375299,sub_760117,cust_674566,29,USD,2023-08-01,ach,succeeded,2023-08-01 00:00:00
pay_2258941,sub_760117,cust_674566,29,USD,2023-09-01,credit_card,succeeded,2023-09-01 00:00:00
pay_6671392,sub_760117,cust_674566,29,USD,2023-10-01,credit_card,succeeded,2023-10-01 00:00:00
pay_1868372,sub_760117,cust_674566,29,USD,2023-11-01,credit_card,succeeded,2023-11-01 00:00:00
pay_4668555,sub_760117,cust_674566,29,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_7213792,sub_760117,cust_674566,29,USD,2024-01-01,credit_card,succeeded,2024-01-01 00:00:00
pay_9271947,sub_727924,cust_827851,29,USD,2023-08-30,credit_card,failed,2023-08-30 00:00:00
pay_8750269,sub_727924,cust_827851,29,USD,2023-09-01,credit_card,succeeded,2023-09-01 00:00:00
pay_4067661,sub_727924,cust_827851,29,USD,2023-10-01,ach,succeeded,2023-10-01 00:00:00
pay_2086013,sub_727924,cust_827851,29,USD,2023-11-01,ach,succeeded,2023-11-01 00:00:00
pay_9922954,sub_727924,cust_827851,29,USD,2023-12-01,wire,succeeded,2023-12-01 00:00:00
pay_3984361,sub_727924,cust_827851,29,USD,2024-01-01,ach,succeeded,2024-01-01 00:00:00
pay_8288055,sub_727924,cust_827851,29,USD,2024-02-01,credit_card,succeeded,2024-02-01 00:00:00
pay_6352982,sub_727924,cust_827851,29,USD,2024-03-01,credit_card,succeeded,2024-03-01 00:00:00
pay_2734731,sub_727924,cust_827851,29,USD,2024-04-01,wire,succeeded,2024-04-01 00:00:00
pay_9578010,sub_727924,cust_827851,29,USD,2024-05-01,wire,succeeded,2024-05-01 00:00:00
pay_7397601,sub_727924,cust_827851,29,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_3791930,sub_727924,cust_827851,29,USD,2024-07-01,ach,succeeded,2024-07-01 00:00:00
pay_8155135,sub_727924,cust_827851,29,USD,2024-08-01,wire,succeeded,2024-08-01 00:00:00
pay_1666585,sub_727924,cust_827851,29,USD,2024-09-01,credit_card,failed,2024-09-01 00:00:00
pay_4896493,sub_727924,cust_827851,29,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_8660615,sub_727924,cust_827851,29,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_7160857,sub_727924,cust_827851,29,USD,2024-12-01,wire,succeeded,2024-12-01 00:00:00
pay_2352974,sub_503149,cust_682051,290,USD,2023-04-10,ach,succeeded,2023-04-10 00:00:00
pay_4138788,sub_503149,cust_682051,29,USD,2023-05-01,credit_card,succeeded,2023-05-01 00:00:00
pay_6347712,sub_503149,cust_682051,29,USD,2023-06-01,credit_card,succeeded,2023-06-01 00:00:00
pay_8844678,sub_503149,cust_682051,29,USD,2023-07-01,credit_card,succeeded,2023-07-01 00:00:00
pay_8873261,sub_375564,cust_618306,29,USD,2024-10-22,credit_card,succeeded,2024-10-22 00:00:00
pay_7290722,sub_375564,cust_618306,29,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_5991775,sub_375564,cust_618306,29,USD,2024-12-01,wire,succeeded,2024-12-01 00:00:00
pay_7702476,sub_239110,cust_574978,290,USD,2024-06-28,credit_card,succeeded,2024-06-28 00:00:00
pay_8651561,sub_239110,cust_574978,29,USD,2024-07-01,ach,succeeded,2024-07-01 00:00:00
pay_7955891,sub_239110,cust_574978,29,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_4987610,sub_239110,cust_574978,29,USD,2024-09-01,wire,succeeded,2024-09-01 00:00:00
pay_6458551,sub_239110,cust_574978,29,USD,2024-10-01,wire,succeeded,2024-10-01 00:00:00
pay_5315180,sub_239110,cust_574978,29,USD,2024-11-01,wire,succeeded,2024-11-01 00:00:00
pay_7022947,sub_239110,cust_574978,29,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_3732729,sub_213994,cust_419343,199,USD,2024-03-21,credit_card,succeeded,2024-03-21 00:00:00
pay_6647998,sub_213994,cust_419343,199,USD,2024-04-01,credit_card,succeeded,2024-04-01 00:00:00
pay_4169690,sub_213994,cust_419343,199,USD,2024-05-01,credit_card,succeeded,2024-05-01 00:00:00
pay_2129457,sub_213994,cust_419343,199,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_7936884,sub_182412,cust_408474,199,USD,2023-03-05,credit_card,succeeded,2023-03-05 00:00:00
pay_6945631,sub_182412,cust_408474,199,USD,2023-04-01,credit_card,succeeded,2023-04-01 00:00:00
pay_2669370,sub_182412,cust_408474,199,USD,2023-05-01,credit_card,succeeded,2023-05-01 00:00:00
pay_9353110,sub_182412,cust_408474,79,USD,2023-06-01,credit_card,succeeded,2023-06-01 00:00:00
pay_4865344,sub_182412,cust_408474,79,USD,2023-07-01,ach,succeeded,2023-07-01 00:00:00
pay_6963993,sub_182412,cust_408474,79,USD,2023-08-01,wire,succeeded,2023-08-01 00:00:00
pay_6623297,sub_182412,cust_408474,79,USD,2023-09-01,credit_card,failed,2023-09-01 00:00:00
pay_9241577,sub_182412,cust_408474,29,USD,2023-10-01,credit_card,succeeded,2023-10-01 00:00:00
pay_3388446,sub_182412,cust_408474,29,USD,2023-11-01,credit_card,succeeded,2023-11-01 00:00:00
pay_3253317,sub_182412,cust_408474,29,USD,2023-12-01,ach,succeeded,2023-12-01 00:00:00
pay_9168229,sub_182412,cust_408474,29,USD,2024-01-01,wire,succeeded,2024-01-01 00:00:00
pay_8820227,sub_182412,cust_408474,29,USD,2024-02-01,credit_card,succeeded,2024-02-01 00:00:00
pay_4334002,sub_182412,cust_408474,29,USD,2024-03-01,credit_card,succeeded,2024-03-01 00:00:00
pay_2879666,sub_182412,cust_408474,29,USD,2024-04-01,credit_card,succeeded,2024-04-01 00:00:00
pay_8404596,sub_182412,cust_408474,29,USD,2024-05-01,credit_card,succeeded,2024-05-01 00:00:00
pay_9830319,sub_182412,cust_408474,29,USD,2024-06-01,wire,succeeded,2024-06-01 00:00:00
pay_4859756,sub_182412,cust_408474,29,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_6154085,sub_182412,cust_408474,29,USD,2024-08-01,ach,succeeded,2024-08-01 00:00:00
pay_6371348,sub_182412,cust_408474,29,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_3013353,sub_182412,cust_408474,79,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_8402708,sub_182412,cust_408474,79,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_8098634,sub_182412,cust_408474,79,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_9355787,sub_155469,cust_346668,79,USD,2024-03-18,credit_card,succeeded,2024-03-18 00:00:00
pay_6130694,sub_155469,cust_346668,79,USD,2024-04-01,wire,succeeded,2024-04-01 00:00:00
pay_4453497,sub_155469,cust_346668,79,USD,2024-05-01,credit_card,succeeded,2024-05-01 00:00:00
pay_2764211,sub_155469,cust_346668,79,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_9453512,sub_155469,cust_346668,79,USD,2024-07-01,ach,succeeded,2024-07-01 00:00:00
pay_5038910,sub_155469,cust_346668,79,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_6609114,sub_155469,cust_346668,79,USD,2024-09-01,wire,succeeded,2024-09-01 00:00:00
pay_1442028,sub_155469,cust_346668,79,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_9934658,sub_155469,cust_346668,79,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_1313942,sub_155469,cust_346668,79,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_5996930,sub_799689,cust_597938,29,USD,2023-05-23,wire,succeeded,2023-05-23 00:00:00
pay_2554904,sub_799689,cust_597938,29,USD,2023-06-01,credit_card,succeeded,2023-06-01 00:00:00
pay_3164079,sub_615454,cust_240800,290,USD,2023-01-12,credit_card,succeeded,2023-01-12 00:00:00
pay_6109527,sub_615454,cust_240800,29,USD,2023-02-01,credit_card,succeeded,2023-02-01 00:00:00
pay_1398218,sub_615454,cust_240800,79,USD,2023-03-01,wire,succeeded,2023-03-01 00:00:00
pay_1764054,sub_615454,cust_240800,79,USD,2023-04-01,credit_card,succeeded,2023-04-01 00:00:00
pay_8091002,sub_615454,cust_240800,79,USD,2023-05-01,credit_card,succeeded,2023-05-01 00:00:00
pay_8895057,sub_615454,cust_240800,79,USD,2023-06-01,wire,succeeded,2023-06-01 00:00:00
pay_4213844,sub_615454,cust_240800,79,USD,2023-07-01,credit_card,succeeded,2023-07-01 00:00:00
pay_5723605,sub_615454,cust_240800,29,USD,2023-08-01,wire,succeeded,2023-08-01 00:00:00
pay_9023657,sub_615454,cust_240800,29,USD,2023-09-01,credit_card,succeeded,2023-09-01 00:00:00
pay_3153509,sub_615454,cust_240800,29,USD,2023-10-01,credit_card,succeeded,2023-10-01 00:00:00
pay_6224220,sub_615454,cust_240800,29,USD,2023-11-01,ach,succeeded,2023-11-01 00:00:00
pay_4438168,sub_615454,cust_240800,29,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_2752774,sub_615454,cust_240800,290,USD,2024-01-01,credit_card,succeeded,2024-01-01 00:00:00
pay_2113056,sub_615454,cust_240800,29,USD,2024-02-01,credit_card,succeeded,2024-02-01 00:00:00
pay_5936339,sub_615454,cust_240800,29,USD,2024-03-01,ach,succeeded,2024-03-01 00:00:00
pay_1201107,sub_615454,cust_240800,29,USD,2024-04-01,credit_card,failed,2024-04-01 00:00:00
pay_3046127,sub_615454,cust_240800,29,USD,2024-05-01,credit_card,succeeded,2024-05-01 00:00:00
pay_6602886,sub_615454,cust_240800,29,USD,2024-06-01,ach,succeeded,2024-06-01 00:00:00
pay_3234020,sub_615454,cust_240800,29,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_3461908,sub_615454,cust_240800,29,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_6995182,sub_615454,cust_240800,29,USD,2024-09-01,ach,succeeded,2024-09-01 00:00:00
pay_8788870,sub_615454,cust_240800,29,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_9206094,sub_571485,cust_536056,1990,USD,2024-04-11,ach,succeeded,2024-04-11 00:00:00
pay_2287737,sub_571485,cust_536056,199,USD,2024-05-01,wire,succeeded,2024-05-01 00:00:00
pay_9335208,sub_571485,cust_536056,199,USD,2024-06-01,wire,succeeded,2024-06-01 00:00:00
pay_8616105,sub_571485,cust_536056,199,USD,2024-07-01,ach,succeeded,2024-07-01 00:00:00
pay_8347655,sub_571485,cust_536056,199,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_4653030,sub_571485,cust_536056,199,USD,2024-09-01,wire,succeeded,2024-09-01 00:00:00
pay_2282728,sub_571485,cust_536056,199,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_2409698,sub_571485,cust_536056,199,USD,2024-11-01,wire,succeeded,2024-11-01 00:00:00
pay_4744782,sub_571485,cust_536056,199,USD,2024-12-01,wire,succeeded,2024-12-01 00:00:00
pay_3696717,sub_347411,cust_336706,790,USD,2023-07-10,credit_card,succeeded,2023-07-10 00:00:00
pay_8995207,sub_347411,cust_336706,79,USD,2023-08-01,credit_card,succeeded,2023-08-01 00:00:00
pay_7060703,sub_347411,cust_336706,79,USD,2023-09-01,credit_card,succeeded,2023-09-01 00:00:00
pay_6353360,sub_347411,cust_336706,79,USD,2023-10-01,credit_card,succeeded,2023-10-01 00:00:00
pay_7876799,sub_347411,cust_336706,79,USD,2023-11-01,wire,succeeded,2023-11-01 00:00:00
pay_2417579,sub_347411,cust_336706,199,USD,2023-12-01,ach,succeeded,2023-12-01 00:00:00
pay_4747132,sub_347411,cust_336706,199,USD,2024-01-01,credit_card,succeeded,2024-01-01 00:00:00
pay_1513736,sub_347411,cust_336706,199,USD,2024-02-01,ach,succeeded,2024-02-01 00:00:00
pay_7756851,sub_347411,cust_336706,199,USD,2024-03-01,credit_card,succeeded,2024-03-01 00:00:00
pay_1671929,sub_347411,cust_336706,199,USD,2024-04-01,credit_card,succeeded,2024-04-01 00:00:00
pay_2794212,sub_347411,cust_336706,199,USD,2024-05-01,credit_card,succeeded,2024-05-01 00:00:00
pay_6351903,sub_347411,cust_336706,79,USD,2024-06-01,wire,succeeded,2024-06-01 00:00:00
pay_4233066,sub_347411,cust_336706,790,USD,2024-07-01,wire,succeeded,2024-07-01 00:00:00
pay_6457449,sub_569009,cust_704349,1990,USD,2024-01-11,credit_card,succeeded,2024-01-11 00:00:00
pay_3352318,sub_569009,cust_704349,199,USD,2024-02-01,credit_card,succeeded,2024-02-01 00:00:00
pay_5679629,sub_569009,cust_704349,199,USD,2024-03-01,credit_card,succeeded,2024-03-01 00:00:00
pay_4951676,sub_569009,cust_704349,199,USD,2024-04-01,wire,succeeded,2024-04-01 00:00:00
pay_2361474,sub_569009,cust_704349,199,USD,2024-05-01,wire,succeeded,2024-05-01 00:00:00
pay_1521716,sub_569009,cust_704349,199,USD,2024-06-01,ach,succeeded,2024-06-01 00:00:00
pay_6268270,sub_569009,cust_704349,79,USD,2024-07-01,ach,succeeded,2024-07-01 00:00:00
pay_1141485,sub_569009,cust_704349,79,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_8856113,sub_569009,cust_704349,79,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_4308799,sub_569009,cust_704349,79,USD,2024-10-01,ach,succeeded,2024-10-01 00:00:00
pay_5682604,sub_569009,cust_704349,79,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_6811045,sub_569009,cust_704349,79,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_6842538,sub_346645,cust_865654,79,USD,2024-06-23,credit_card,succeeded,2024-06-23 00:00:00
pay_6362174,sub_346645,cust_865654,79,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_1604167,sub_346645,cust_865654,79,USD,2024-08-01,ach,succeeded,2024-08-01 00:00:00
pay_9659536,sub_346645,cust_865654,79,USD,2024-09-01,wire,succeeded,2024-09-01 00:00:00
pay_8650956,sub_346645,cust_865654,79,USD,2024-10-01,ach,succeeded,2024-10-01 00:00:00
pay_9444567,sub_346645,cust_865654,79,USD,2024-11-01,wire,succeeded,2024-11-01 00:00:00
pay_3763919,sub_346645,cust_865654,79,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_2775920,sub_854124,cust_801200,199,USD,2023-03-21,credit_card,succeeded,2023-03-21 00:00:00
pay_8642556,sub_854124,cust_801200,199,USD,2023-04-01,credit_card,succeeded,2023-04-01 00:00:00
pay_1153492,sub_854124,cust_801200,199,USD,2023-05-01,credit_card,succeeded,2023-05-01 00:00:00
pay_6206904,sub_854124,cust_801200,199,USD,2023-06-01,ach,failed,2023-06-01 00:00:00
pay_2141705,sub_854124,cust_801200,199,USD,2023-07-01,credit_card,succeeded,2023-07-01 00:00:00
pay_5950036,sub_854124,cust_801200,199,USD,2023-08-01,ach,succeeded,2023-08-01 00:00:00
pay_8442257,sub_854124,cust_801200,199,USD,2023-09-01,credit_card,succeeded,2023-09-01 00:00:00
pay_1262129,sub_854124,cust_801200,199,USD,2023-10-01,credit_card,succeeded,2023-10-01 00:00:00
pay_1385635,sub_854124,cust_801200,199,USD,2023-11-01,credit_card,succeeded,2023-11-01 00:00:00
pay_7859446,sub_854124,cust_801200,199,USD,2023-12-01,ach,succeeded,2023-12-01 00:00:00
pay_8020233,sub_854124,cust_801200,199,USD,2024-01-01,credit_card,succeeded,2024-01-01 00:00:00
pay_3498712,sub_854124,cust_801200,199,USD,2024-02-01,ach,succeeded,2024-02-01 00:00:00
pay_5904727,sub_854124,cust_801200,199,USD,2024-03-01,credit_card,succeeded,2024-03-01 00:00:00
pay_9347757,sub_854124,cust_801200,199,USD,2024-04-01,credit_card,succeeded,2024-04-01 00:00:00
pay_7952949,sub_854124,cust_801200,199,USD,2024-05-01,ach,succeeded,2024-05-01 00:00:00
pay_1262926,sub_854124,cust_801200,199,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_8821558,sub_854124,cust_801200,199,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_3634529,sub_854124,cust_801200,199,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_1788633,sub_854124,cust_801200,199,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_4760258,sub_854124,cust_801200,199,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_3258276,sub_854124,cust_801200,79,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_8099188,sub_854124,cust_801200,79,USD,2024-12-01,wire,succeeded,2024-12-01 00:00:00
pay_9101459,sub_569320,cust_637566,199,USD,2024-04-25,credit_card,succeeded,2024-04-25 00:00:00
pay_2003980,sub_569320,cust_637566,199,USD,2024-05-01,credit_card,succeeded,2024-05-01 00:00:00
pay_1957090,sub_569320,cust_637566,199,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_4818153,sub_928928,cust_114892,29,USD,2023-04-25,wire,succeeded,2023-04-25 00:00:00
pay_8785256,sub_928928,cust_114892,29,USD,2023-05-01,ach,succeeded,2023-05-01 00:00:00
pay_9392150,sub_928928,cust_114892,29,USD,2023-06-01,wire,succeeded,2023-06-01 00:00:00
pay_5380896,sub_928928,cust_114892,29,USD,2023-07-01,ach,succeeded,2023-07-01 00:00:00
pay_3698512,sub_928928,cust_114892,29,USD,2023-08-01,credit_card,succeeded,2023-08-01 00:00:00
pay_5739729,sub_928928,cust_114892,29,USD,2023-09-01,wire,succeeded,2023-09-01 00:00:00
pay_4215341,sub_928928,cust_114892,29,USD,2023-10-01,credit_card,succeeded,2023-10-01 00:00:00
pay_8147178,sub_928928,cust_114892,29,USD,2023-11-01,credit_card,succeeded,2023-11-01 00:00:00
pay_5151698,sub_928928,cust_114892,29,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_6994048,sub_928928,cust_114892,29,USD,2024-01-01,ach,succeeded,2024-01-01 00:00:00
pay_2625667,sub_928928,cust_114892,29,USD,2024-02-01,wire,succeeded,2024-02-01 00:00:00
pay_3785875,sub_928928,cust_114892,29,USD,2024-03-01,ach,succeeded,2024-03-01 00:00:00
pay_2353481,sub_928928,cust_114892,29,USD,2024-04-01,ach,succeeded,2024-04-01 00:00:00
pay_5122673,sub_928928,cust_114892,29,USD,2024-05-01,credit_card,succeeded,2024-05-01 00:00:00
pay_8722454,sub_928928,cust_114892,29,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_3593036,sub_668087,cust_608473,199,USD,2023-07-05,credit_card,succeeded,2023-07-05 00:00:00
pay_8868449,sub_668087,cust_608473,199,USD,2023-08-01,credit_card,succeeded,2023-08-01 00:00:00
pay_6546609,sub_668087,cust_608473,199,USD,2023-09-01,credit_card,failed,2023-09-01 00:00:00
pay_6288219,sub_668087,cust_608473,199,USD,2023-10-01,credit_card,succeeded,2023-10-01 00:00:00
pay_3597713,sub_668087,cust_608473,199,USD,2023-11-01,credit_card,succeeded,2023-11-01 00:00:00
pay_6646491,sub_668087,cust_608473,199,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_2115038,sub_668087,cust_608473,199,USD,2024-01-01,credit_card,succeeded,2024-01-01 00:00:00
pay_1453303,sub_668087,cust_608473,199,USD,2024-02-01,credit_card,succeeded,2024-02-01 00:00:00
pay_1194285,sub_668087,cust_608473,199,USD,2024-03-01,ach,failed,2024-03-01 00:00:00
pay_7744629,sub_668087,cust_608473,199,USD,2024-04-01,wire,succeeded,2024-04-01 00:00:00
pay_1554463,sub_668087,cust_608473,199,USD,2024-05-01,credit_card,succeeded,2024-05-01 00:00:00
pay_3961786,sub_668087,cust_608473,199,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_6189058,sub_668087,cust_608473,199,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_8110714,sub_668087,cust_608473,199,USD,2024-08-01,ach,succeeded,2024-08-01 00:00:00
pay_5099412,sub_668087,cust_608473,199,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_5454588,sub_668087,cust_608473,199,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_8120587,sub_668087,cust_608473,199,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_7867873,sub_668087,cust_608473,199,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_6245733,sub_927887,cust_533007,29,USD,2024-01-28,wire,succeeded,2024-01-28 00:00:00
pay_6219107,sub_927887,cust_533007,29,USD,2024-02-01,credit_card,succeeded,2024-02-01 00:00:00
pay_7930451,sub_927887,cust_533007,29,USD,2024-03-01,credit_card,succeeded,2024-03-01 00:00:00
pay_6527260,sub_927887,cust_533007,29,USD,2024-04-01,credit_card,succeeded,2024-04-01 00:00:00
pay_6313853,sub_927887,cust_533007,29,USD,2024-05-01,wire,succeeded,2024-05-01 00:00:00
pay_7735650,sub_927887,cust_533007,29,USD,2024-06-01,wire,succeeded,2024-06-01 00:00:00
pay_7186497,sub_927887,cust_533007,29,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_5525008,sub_927887,cust_533007,29,USD,2024-08-01,wire,succeeded,2024-08-01 00:00:00
pay_6216787,sub_507976,cust_959340,29,USD,2024-02-01,credit_card,succeeded,2024-02-01 00:00:00
pay_4212901,sub_507976,cust_959340,29,USD,2024-03-01,credit_card,succeeded,2024-03-01 00:00:00
pay_7214920,sub_507976,cust_959340,29,USD,2024-04-01,wire,succeeded,2024-04-01 00:00:00
pay_6835332,sub_507976,cust_959340,29,USD,2024-05-01,wire,succeeded,2024-05-01 00:00:00
pay_4460371,sub_507976,cust_959340,29,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_3875528,sub_507976,cust_959340,29,USD,2024-07-01,wire,succeeded,2024-07-01 00:00:00
pay_6638205,sub_507976,cust_959340,29,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_9318770,sub_507976,cust_959340,29,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_9339523,sub_507976,cust_959340,29,USD,2024-10-01,wire,succeeded,2024-10-01 00:00:00
pay_8567612,sub_507976,cust_959340,29,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_5944083,sub_507976,cust_959340,29,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_5705988,sub_116391,cust_597643,29,USD,2023-09-26,ach,succeeded,2023-09-26 00:00:00
pay_9093726,sub_116391,cust_597643,29,USD,2023-10-01,credit_card,succeeded,2023-10-01 00:00:00
pay_5588110,sub_116391,cust_597643,29,USD,2023-11-01,wire,succeeded,2023-11-01 00:00:00
pay_5115149,sub_116391,cust_597643,29,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_5736404,sub_116391,cust_597643,29,USD,2024-01-01,credit_card,succeeded,2024-01-01 00:00:00
pay_1146114,sub_225805,cust_816047,790,USD,2023-02-12,ach,succeeded,2023-02-12 00:00:00
pay_9573729,sub_225805,cust_816047,79,USD,2023-03-01,credit_card,succeeded,2023-03-01 00:00:00
pay_8287859,sub_225805,cust_816047,79,USD,2023-04-01,credit_card,succeeded,2023-04-01 00:00:00
pay_8675147,sub_225805,cust_816047,79,USD,2023-05-01,credit_card,succeeded,2023-05-01 00:00:00
pay_4487860,sub_225805,cust_816047,79,USD,2023-06-01,ach,succeeded,2023-06-01 00:00:00
pay_4823023,sub_225805,cust_816047,79,USD,2023-07-01,wire,succeeded,2023-07-01 00:00:00
pay_5869645,sub_225805,cust_816047,29,USD,2023-08-01,ach,succeeded,2023-08-01 00:00:00
pay_2689060,sub_225805,cust_816047,29,USD,2023-09-01,credit_card,failed,2023-09-01 00:00:00
pay_5264159,sub_225805,cust_816047,29,USD,2023-10-01,credit_card,succeeded,2023-10-01 00:00:00
pay_7047539,sub_225805,cust_816047,29,USD,2023-11-01,credit_card,succeeded,2023-11-01 00:00:00
pay_6942955,sub_225805,cust_816047,29,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_1730201,sub_225805,cust_816047,29,USD,2024-01-01,credit_card,succeeded,2024-01-01 00:00:00
pay_2014125,sub_225805,cust_816047,290,USD,2024-02-01,wire,succeeded,2024-02-01 00:00:00
pay_4733815,sub_225805,cust_816047,29,USD,2024-03-01,credit_card,succeeded,2024-03-01 00:00:00
pay_5242493,sub_225805,cust_816047,29,USD,2024-04-01,ach,succeeded,2024-04-01 00:00:00
pay_3404576,sub_225805,cust_816047,29,USD,2024-05-01,ach,succeeded,2024-05-01 00:00:00
pay_7049342,sub_225805,cust_816047,29,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_5976940,sub_225805,cust_816047,79,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_7614280,sub_225805,cust_816047,79,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_7236644,sub_225805,cust_816047,199,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_4877872,sub_225805,cust_816047,199,USD,2024-10-01,wire,succeeded,2024-10-01 00:00:00
pay_9531474,sub_225805,cust_816047,199,USD,2024-11-01,wire,succeeded,2024-11-01 00:00:00
pay_5486857,sub_225805,cust_816047,199,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_6997646,sub_863197,cust_203050,790,USD,2023-09-19,credit_card,succeeded,2023-09-19 00:00:00
pay_5073469,sub_863197,cust_203050,79,USD,2023-10-01,ach,succeeded,2023-10-01 00:00:00
pay_9378130,sub_863197,cust_203050,79,USD,2023-11-01,wire,succeeded,2023-11-01 00:00:00
pay_7948107,sub_863197,cust_203050,79,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_6138764,sub_863197,cust_203050,79,USD,2024-01-01,wire,succeeded,2024-01-01 00:00:00
pay_6944909,sub_863197,cust_203050,79,USD,2024-02-01,wire,succeeded,2024-02-01 00:00:00
pay_8657436,sub_863197,cust_203050,79,USD,2024-03-01,wire,succeeded,2024-03-01 00:00:00
pay_3907503,sub_256957,cust_453796,199,USD,2024-11-24,ach,succeeded,2024-11-24 00:00:00
pay_2831981,sub_256957,cust_453796,199,USD,2024-12-01,ach,succeeded,2024-12-01 00:00:00
pay_5830107,sub_907151,cust_818798,290,USD,2024-04-01,credit_card,succeeded,2024-04-01 00:00:00
pay_2786276,sub_907151,cust_818798,29,USD,2024-05-01,wire,succeeded,2024-05-01 00:00:00
pay_3433799,sub_907151,cust_818798,29,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_3707866,sub_346425,cust_976042,1990,USD,2023-08-11,credit_card,succeeded,2023-08-11 00:00:00
pay_4500877,sub_346425,cust_976042,199,USD,2023-09-01,ach,succeeded,2023-09-01 00:00:00
